,state,vmt_arterial_rural,date,vmt_arterial_urban,vmt_all
10339,Texas,4970,2019-03-01 00:00:00,13594,23934
10340,Alaska,100,2019-03-01 00:00:00,176,439
10341,Arizona,964,2019-03-01 00:00:00,3542,5787
10342,California,2850,2019-03-01 00:00:00,20204,28243
10343,Colorado,1011,2019-03-01 00:00:00,2765,4675
10344,Hawaii,77,2019-03-01 00:00:00,448,863
10345,Idaho,504,2019-03-01 00:00:00,477,1436
10346,Montana,415,2019-03-01 00:00:00,174,844
10347,Nevada,363,2019-03-01 00:00:00,1333,2457
10348,New Mexico,844,2019-03-01 00:00:00,769,2535
10349,Oregon,823,2019-03-01 00:00:00,1455,3088
10350,Utah,521,2019-03-01 00:00:00,1473,2734
10351,Washington,975,2019-03-01 00:00:00,3074,5245
10352,Wyoming,324,2019-03-01 00:00:00,139,701
10353,Connecticut,131,2019-04-01 00:00:00,1801,2494
10354,Maine,461,2019-04-01 00:00:00,240,1178
10355,Massachusetts,151,2019-04-01 00:00:00,3646,4865
10356,New Hampshire,276,2019-04-01 00:00:00,580,1163
10357,New Jersey,281,2019-04-01 00:00:00,4948,6887
10358,New York,1108,2019-04-01 00:00:00,6710,10853
10359,Pennsylvania,2023,2019-04-01 00:00:00,4410,8593
10360,Rhode Island,49,2019-04-01 00:00:00,491,630
10361,Vermont,220,2019-04-01 00:00:00,120,543
10362,Delaware,110,2019-04-01 00:00:00,486,861
10363,District of Columbia,0,2019-04-01 00:00:00,258,357
10364,Florida,2124,2019-04-01 00:00:00,10166,19151
10365,Georgia,1766,2019-04-01 00:00:00,5639,10924
10366,Maryland,544,2019-04-01 00:00:00,3523,5116
10367,North Carolina,1762,2019-04-01 00:00:00,4552,10110
10368,South Carolina,1485,2019-04-01 00:00:00,2117,4873
10369,Virginia,1800,2019-04-01 00:00:00,4029,7449
10370,West Virginia,582,2019-04-01 00:00:00,546,1614
10371,Illinois,1519,2019-04-01 00:00:00,5735,9705
10372,Indiana,1452,2019-04-01 00:00:00,2847,7165
10373,Iowa,1199,2019-04-01 00:00:00,955,2900
10374,Kansas,932,2019-04-01 00:00:00,1093,2883
10375,Michigan,1654,2019-04-01 00:00:00,4870,8481
10376,Minnesota,1314,2019-04-01 00:00:00,2342,4928
10377,Missouri,1572,2019-04-01 00:00:00,2713,6289
10378,Nebraska,745,2019-04-01 00:00:00,649,1822
10379,North Dakota,458,2019-04-01 00:00:00,179,973
10380,Ohio,1669,2019-04-01 00:00:00,4974,10031
10381,South Dakota,404,2019-04-01 00:00:00,182,777
10382,Wisconsin,1492,2019-04-01 00:00:00,2276,5480
10383,Alabama,1581,2019-04-01 00:00:00,2298,6410
10384,Arkansas,815,2019-04-01 00:00:00,1191,2985
10385,Kentucky,1547,2019-04-01 00:00:00,1639,4535
10386,Louisiana,1060,2019-04-01 00:00:00,2018,3986
10387,Mississippi,1084,2019-04-01 00:00:00,1102,3553
10388,Oklahoma,1252,2019-04-01 00:00:00,1719,4383
10389,Tennessee,1388,2019-04-01 00:00:00,3546,7150
10390,Texas,4699,2019-04-01 00:00:00,13342,23443
10391,Alaska,105,2019-04-01 00:00:00,207,488
10392,Arizona,1052,2019-04-01 00:00:00,4090,6572
10393,California,3228,2019-04-01 00:00:00,22237,31193
10394,Colorado,959,2019-04-01 00:00:00,2864,4808
10395,Hawaii,80,2019-04-01 00:00:00,521,981
10396,Idaho,527,2019-04-01 00:00:00,503,1508
10397,Montana,459,2019-04-01 00:00:00,184,928
10398,Nevada,368,2019-04-01 00:00:00,1295,2407
10399,New Mexico,839,2019-04-01 00:00:00,827,2647
10400,Oregon,815,2019-04-01 00:00:00,1442,3034
10401,Utah,530,2019-04-01 00:00:00,1515,2818
10402,Washington,1051,2019-04-01 00:00:00,3094,5404
10403,Wyoming,352,2019-04-01 00:00:00,168,811
10404,Connecticut,148,2019-05-01 00:00:00,2115,2899
10405,Maine,508,2019-05-01 00:00:00,272,1316
10406,Massachusetts,162,2019-05-01 00:00:00,4165,5553
10407,New Hampshire,293,2019-05-01 00:00:00,597,1201
10408,New Jersey,275,2019-05-01 00:00:00,4921,7019
10409,New York,1290,2019-05-01 00:00:00,7283,11652
10410,Pennsylvania,2168,2019-05-01 00:00:00,4659,9118
10411,Rhode Island,60,2019-05-01 00:00:00,557,721
10412,Vermont,254,2019-05-01 00:00:00,131,627
10413,Delaware,129,2019-05-01 00:00:00,508,904
10414,District of Columbia,0,2019-05-01 00:00:00,251,351
10415,Florida,2223,2019-05-01 00:00:00,10484,19701
10416,Georgia,1767,2019-05-01 00:00:00,5883,11442
10417,Maryland,621,2019-05-01 00:00:00,3775,5538
10418,North Carolina,2011,2019-05-01 00:00:00,5250,11056
10419,South Carolina,1640,2019-05-01 00:00:00,2119,5095
10420,Virginia,2060,2019-05-01 00:00:00,4200,7870
10421,West Virginia,379,2019-05-01 00:00:00,549,1320
10422,Illinois,1627,2019-05-01 00:00:00,5498,9538
10423,Indiana,1554,2019-05-01 00:00:00,2728,7046
10424,Iowa,1308,2019-05-01 00:00:00,957,3073
10425,Kansas,941,2019-05-01 00:00:00,991,2793
10426,Michigan,1791,2019-05-01 00:00:00,4933,8863
10427,Minnesota,1535,2019-05-01 00:00:00,2375,5390
10428,Missouri,1806,2019-05-01 00:00:00,2790,6593
10429,Nebraska,816,2019-05-01 00:00:00,639,1899
10430,North Dakota,394,2019-05-01 00:00:00,163,816
10431,Ohio,1780,2019-05-01 00:00:00,5361,10646
10432,South Dakota,431,2019-05-01 00:00:00,201,841
10433,Wisconsin,1875,2019-05-01 00:00:00,2300,5998
10434,Alabama,1613,2019-05-01 00:00:00,2316,6463
10435,Arkansas,983,2019-05-01 00:00:00,1343,3172
10436,Kentucky,1607,2019-05-01 00:00:00,1458,4455
10437,Louisiana,1220,2019-05-01 00:00:00,2074,4262
10438,Mississippi,1196,2019-05-01 00:00:00,1078,3682
10439,Oklahoma,1131,2019-05-01 00:00:00,1601,4146
10440,Tennessee,1546,2019-05-01 00:00:00,3580,7245
10441,Texas,4767,2019-05-01 00:00:00,13966,24210
10442,Alaska,136,2019-05-01 00:00:00,221,553
10443,Arizona,1112,2019-05-01 00:00:00,4136,6673
10444,California,3400,2019-05-01 00:00:00,19935,28595
10445,Colorado,973,2019-05-01 00:00:00,2600,4528
10446,Hawaii,71,2019-05-01 00:00:00,362,724
10447,Idaho,562,2019-05-01 00:00:00,499,1554
10448,Montana,537,2019-05-01 00:00:00,207,1067
10449,Nevada,408,2019-05-01 00:00:00,1387,2596
10450,New Mexico,860,2019-05-01 00:00:00,785,2683
10451,Oregon,896,2019-05-01 00:00:00,1504,3303
10452,Utah,568,2019-05-01 00:00:00,1421,2705
10453,Washington,1069,2019-05-01 00:00:00,3595,6041
10454,Wyoming,419,2019-05-01 00:00:00,174,855
10455,Connecticut,144,2019-06-01 00:00:00,1945,2681
10456,Maine,499,2019-06-01 00:00:00,274,1284
10457,Massachusetts,159,2019-06-01 00:00:00,4101,5461
10458,New Hampshire,317,2019-06-01 00:00:00,577,1219
10459,New Jersey,238,2019-06-01 00:00:00,4664,6502
10460,New York,1301,2019-06-01 00:00:00,6613,10560
10461,Pennsylvania,2029,2019-06-01 00:00:00,4463,8812
10462,Rhode Island,53,2019-06-01 00:00:00,558,717
10463,Vermont,266,2019-06-01 00:00:00,126,635
10464,Delaware,204,2019-06-01 00:00:00,514,1014
10465,District of Columbia,0,2019-06-01 00:00:00,251,349
10466,Florida,2150,2019-06-01 00:00:00,10142,18617
10467,Georgia,1537,2019-06-01 00:00:00,5472,10240
10468,Maryland,587,2019-06-01 00:00:00,3578,5244
10469,North Carolina,1946,2019-06-01 00:00:00,5098,10429
10470,South Carolina,1556,2019-06-01 00:00:00,2116,4869
10471,Virginia,1920,2019-06-01 00:00:00,3918,7264
10472,West Virginia,461,2019-06-01 00:00:00,632,1514
10473,Illinois,1865,2019-06-01 00:00:00,5729,10221
10474,Indiana,1360,2019-06-01 00:00:00,2662,6630
10475,Iowa,1306,2019-06-01 00:00:00,918,3037
10476,Kansas,951,2019-06-01 00:00:00,1000,2820
10477,Michigan,1727,2019-06-01 00:00:00,4500,8313
10478,Minnesota,1484,2019-06-01 00:00:00,2374,5353
10479,Missouri,1701,2019-06-01 00:00:00,2664,6425
10480,Nebraska,793,2019-06-01 00:00:00,618,1881
10481,North Dakota,436,2019-06-01 00:00:00,181,899
10482,Ohio,1681,2019-06-01 00:00:00,4953,10250
10483,South Dakota,513,2019-06-01 00:00:00,212,945
10484,Wisconsin,1739,2019-06-01 00:00:00,2272,5932
10485,Alabama,1608,2019-06-01 00:00:00,2339,6391
10486,Arkansas,1033,2019-06-01 00:00:00,1248,3216
10487,Kentucky,1620,2019-06-01 00:00:00,1521,4366
10488,Louisiana,1185,2019-06-01 00:00:00,2245,4449
10489,Mississippi,1154,2019-06-01 00:00:00,1087,3670
10490,Oklahoma,1182,2019-06-01 00:00:00,1599,4140
10491,Tennessee,1568,2019-06-01 00:00:00,3697,7395
10492,Texas,4900,2019-06-01 00:00:00,12900,23137
10493,Alaska,141,2019-06-01 00:00:00,201,520
10494,Arizona,1118,2019-06-01 00:00:00,3594,6111
10495,California,3218,2019-06-01 00:00:00,21660,30500
10496,Colorado,1045,2019-06-01 00:00:00,2374,4346
10497,Hawaii,86,2019-06-01 00:00:00,461,896
10498,Idaho,609,2019-06-01 00:00:00,510,1630
10499,Montana,667,2019-06-01 00:00:00,263,1315
10500,Nevada,423,2019-06-01 00:00:00,1094,2224
10501,New Mexico,854,2019-06-01 00:00:00,689,2456
10502,Oregon,962,2019-06-01 00:00:00,1463,3334
10503,Utah,599,2019-06-01 00:00:00,1374,2706
10504,Washington,1087,2019-06-01 00:00:00,3440,5881
10505,Wyoming,436,2019-06-01 00:00:00,153,879
10506,Connecticut,160,2019-07-01 00:00:00,2120,2922
10507,Maine,565,2019-07-01 00:00:00,307,1414
10508,Massachusetts,178,2019-07-01 00:00:00,4405,5860
10509,New Hampshire,353,2019-07-01 00:00:00,587,1297
10510,New Jersey,279,2019-07-01 00:00:00,4741,6700
10511,New York,1510,2019-07-01 00:00:00,6774,11405
10512,Pennsylvania,2252,2019-07-01 00:00:00,4861,9746
10513,Rhode Island,62,2019-07-01 00:00:00,602,794
10514,Vermont,325,2019-07-01 00:00:00,145,757
10515,Delaware,219,2019-07-01 00:00:00,485,1014
10516,District of Columbia,0,2019-07-01 00:00:00,192,266
10517,Florida,2169,2019-07-01 00:00:00,10615,19050
10518,Georgia,1876,2019-07-01 00:00:00,5447,11044
10519,Maryland,642,2019-07-01 00:00:00,3871,6026
10520,North Carolina,2033,2019-07-01 00:00:00,5271,10888
10521,South Carolina,1694,2019-07-01 00:00:00,2094,5100
10522,Virginia,2078,2019-07-01 00:00:00,4196,7848
10523,West Virginia,564,2019-07-01 00:00:00,708,1748
10524,Illinois,1821,2019-07-01 00:00:00,5079,9506
10525,Indiana,1873,2019-07-01 00:00:00,3033,8223
10526,Iowa,1395,2019-07-01 00:00:00,958,3162
10527,Kansas,981,2019-07-01 00:00:00,1041,2946
10528,Michigan,1953,2019-07-01 00:00:00,4858,8946
10529,Minnesota,1515,2019-07-01 00:00:00,2490,5443
10530,Missouri,2112,2019-07-01 00:00:00,2801,7098
10531,Nebraska,866,2019-07-01 00:00:00,647,2014
10532,North Dakota,496,2019-07-01 00:00:00,199,991
10533,Ohio,1882,2019-07-01 00:00:00,5301,11186
10534,South Dakota,542,2019-07-01 00:00:00,200,1038
10535,Wisconsin,1909,2019-07-01 00:00:00,2549,6403
10536,Alabama,1619,2019-07-01 00:00:00,2266,6261
10537,Arkansas,1139,2019-07-01 00:00:00,1407,3392
10538,Kentucky,1425,2019-07-01 00:00:00,1448,3962
10539,Louisiana,1288,2019-07-01 00:00:00,2272,4618
10540,Mississippi,1226,2019-07-01 00:00:00,1095,3792
10541,Oklahoma,1313,2019-07-01 00:00:00,1834,4624
10542,Tennessee,1789,2019-07-01 00:00:00,3673,7776
10543,Texas,5062,2019-07-01 00:00:00,13891,24479
10544,Alaska,150,2019-07-01 00:00:00,204,541
10545,Arizona,1150,2019-07-01 00:00:00,3253,5688
10546,California,3661,2019-07-01 00:00:00,21384,30789
10547,Colorado,1114,2019-07-01 00:00:00,2520,4624
10548,Hawaii,107,2019-07-01 00:00:00,488,1011
10549,Idaho,680,2019-07-01 00:00:00,537,1780
10550,Montana,742,2019-07-01 00:00:00,318,1540
10551,Nevada,464,2019-07-01 00:00:00,1222,2450
10552,New Mexico,949,2019-07-01 00:00:00,793,2856
10553,Oregon,1015,2019-07-01 00:00:00,1550,3547
10554,Utah,658,2019-07-01 00:00:00,1502,2933
10555,Washington,1070,2019-07-01 00:00:00,3323,5816
10556,Wyoming,514,2019-07-01 00:00:00,168,1024
10557,Connecticut,149,2019-08-01 00:00:00,2027,2799
10558,Maine,536,2019-08-01 00:00:00,281,1337
10559,Massachusetts,154,2019-08-01 00:00:00,4282,5587
10560,New Hampshire,360,2019-08-01 00:00:00,608,1319
10561,New Jersey,282,2019-08-01 00:00:00,4762,6674
10562,New York,1615,2019-08-01 00:00:00,6976,11948
10563,Pennsylvania,2263,2019-08-01 00:00:00,4828,9832
10564,Rhode Island,86,2019-08-01 00:00:00,642,854
10565,Vermont,312,2019-08-01 00:00:00,146,740
10566,Delaware,131,2019-08-01 00:00:00,565,993
10567,District of Columbia,0,2019-08-01 00:00:00,257,360
10568,Florida,2209,2019-08-01 00:00:00,10310,18692
10569,Georgia,1604,2019-08-01 00:00:00,5767,10353
10570,Maryland,654,2019-08-01 00:00:00,3742,5584
10571,North Carolina,1977,2019-08-01 00:00:00,4966,10281
10572,South Carolina,1617,2019-08-01 00:00:00,2025,4882
10573,Virginia,2034,2019-08-01 00:00:00,4112,7745
10574,West Virginia,547,2019-08-01 00:00:00,598,1641
10575,Illinois,1699,2019-08-01 00:00:00,5002,9371
10576,Indiana,1391,2019-08-01 00:00:00,2875,7198
10577,Iowa,1344,2019-08-01 00:00:00,956,3065
10578,Kansas,945,2019-08-01 00:00:00,1015,2897
10579,Michigan,1923,2019-08-01 00:00:00,4790,8751
10580,Minnesota,1517,2019-08-01 00:00:00,2303,5246
10581,Missouri,1952,2019-08-01 00:00:00,2804,6931
10582,Nebraska,809,2019-08-01 00:00:00,616,1922
10583,North Dakota,430,2019-08-01 00:00:00,166,860
10584,Ohio,1863,2019-08-01 00:00:00,5328,10485
10585,South Dakota,503,2019-08-01 00:00:00,199,934
10586,Wisconsin,1838,2019-08-01 00:00:00,2392,6086
10587,Alabama,1593,2019-08-01 00:00:00,2368,6471
10588,Arkansas,1065,2019-08-01 00:00:00,1307,3128
10589,Kentucky,1463,2019-08-01 00:00:00,1677,4416
10590,Louisiana,1355,2019-08-01 00:00:00,2443,4950
10591,Mississippi,1169,2019-08-01 00:00:00,1066,3559
10592,Oklahoma,1435,2019-08-01 00:00:00,1792,4683
10593,Tennessee,1633,2019-08-01 00:00:00,3226,7012
10594,Texas,5163,2019-08-01 00:00:00,14002,24689
10595,Alaska,141,2019-08-01 00:00:00,200,529
10596,Arizona,1148,2019-08-01 00:00:00,2889,5233
10597,California,3458,2019-08-01 00:00:00,21343,30448
10598,Colorado,1076,2019-08-01 00:00:00,2933,5068
10599,Hawaii,93,2019-08-01 00:00:00,597,1118
10600,Idaho,651,2019-08-01 00:00:00,530,1714
10601,Montana,723,2019-08-01 00:00:00,300,1496
10602,Nevada,424,2019-08-01 00:00:00,1193,2351
10603,New Mexico,969,2019-08-01 00:00:00,710,2641
10604,Oregon,1017,2019-08-01 00:00:00,1565,3587
10605,Utah,643,2019-08-01 00:00:00,1565,3056
10606,Washington,1102,2019-08-01 00:00:00,3189,5626
10607,Wyoming,486,2019-08-01 00:00:00,172,972
10608,Connecticut,141,2019-09-01 00:00:00,1962,2687
10609,Maine,487,2019-09-01 00:00:00,259,1235
10610,Massachusetts,152,2019-09-01 00:00:00,4080,5396
10611,New Hampshire,298,2019-09-01 00:00:00,540,1147
10612,New Jersey,317,2019-09-01 00:00:00,5010,7063
10613,New York,1184,2019-09-01 00:00:00,6205,10383
10614,Pennsylvania,1999,2019-09-01 00:00:00,4879,9473
10615,Rhode Island,119,2019-09-01 00:00:00,737,1018
10616,Vermont,261,2019-09-01 00:00:00,129,642
10617,Delaware,129,2019-09-01 00:00:00,572,987
10618,District of Columbia,0,2019-09-01 00:00:00,260,371
10619,Florida,1931,2019-09-01 00:00:00,10204,18077
10620,Georgia,1512,2019-09-01 00:00:00,5315,9972
10621,Maryland,579,2019-09-01 00:00:00,3025,4604
10622,North Carolina,1763,2019-09-01 00:00:00,4376,9812
10623,South Carolina,1451,2019-09-01 00:00:00,2039,4690
10624,Virginia,1781,2019-09-01 00:00:00,3777,7030
10625,West Virginia,501,2019-09-01 00:00:00,565,1492
10626,Illinois,1478,2019-09-01 00:00:00,4985,8681
10627,Indiana,1357,2019-09-01 00:00:00,2767,6879
10628,Iowa,1212,2019-09-01 00:00:00,923,2884
10629,Kansas,950,2019-09-01 00:00:00,931,2649
10630,Michigan,1679,2019-09-01 00:00:00,4784,8383
10631,Minnesota,1337,2019-09-01 00:00:00,2280,4989
10632,Missouri,1902,2019-09-01 00:00:00,2760,6918
10633,Nebraska,783,2019-09-01 00:00:00,602,1818
10634,North Dakota,379,2019-09-01 00:00:00,158,765
10635,Ohio,1694,2019-09-01 00:00:00,4950,9821
10636,South Dakota,472,2019-09-01 00:00:00,185,848
10637,Wisconsin,1651,2019-09-01 00:00:00,2273,5535
10638,Alabama,1400,2019-09-01 00:00:00,2248,5815
10639,Arkansas,854,2019-09-01 00:00:00,1115,2800
10640,Kentucky,1394,2019-09-01 00:00:00,1516,4145
10641,Louisiana,874,2019-09-01 00:00:00,2159,3971
10642,Mississippi,1099,2019-09-01 00:00:00,1008,3280
10643,Oklahoma,1199,2019-09-01 00:00:00,1757,4241
10644,Tennessee,1531,2019-09-01 00:00:00,3204,6781
10645,Texas,4764,2019-09-01 00:00:00,13215,23057
10646,Alaska,110,2019-09-01 00:00:00,179,442
10647,Arizona,925,2019-09-01 00:00:00,2863,4867
10648,California,2885,2019-09-01 00:00:00,18533,26237
10649,Colorado,1039,2019-09-01 00:00:00,2656,4646
10650,Hawaii,79,2019-09-01 00:00:00,624,1142
10651,Idaho,592,2019-09-01 00:00:00,500,1599
10652,Montana,592,2019-09-01 00:00:00,222,1173
10653,Nevada,375,2019-09-01 00:00:00,1175,2256
10654,New Mexico,908,2019-09-01 00:00:00,709,2428
10655,Oregon,926,2019-09-01 00:00:00,1462,3246
10656,Utah,569,2019-09-01 00:00:00,1420,2726
10657,Washington,1130,2019-09-01 00:00:00,3248,5721
10658,Wyoming,470,2019-09-01 00:00:00,164,927
10659,Connecticut,144,2019-10-01 00:00:00,2099,2864
10660,Maine,513,2019-10-01 00:00:00,272,1294
10661,Massachusetts,159,2019-10-01 00:00:00,4584,5993
10662,New Hampshire,310,2019-10-01 00:00:00,596,1228
10663,New Jersey,255,2019-10-01 00:00:00,4936,6795
10664,New York,1209,2019-10-01 00:00:00,6211,10070
10665,Pennsylvania,2166,2019-10-01 00:00:00,4637,9393
10666,Rhode Island,61,2019-10-01 00:00:00,442,595
10667,Vermont,272,2019-10-01 00:00:00,139,666
10668,Delaware,96,2019-10-01 00:00:00,491,863
10669,District of Columbia,0,2019-10-01 00:00:00,222,310
10670,Florida,2260,2019-10-01 00:00:00,10754,19521
10671,Georgia,1865,2019-10-01 00:00:00,5841,11462
10672,Maryland,570,2019-10-01 00:00:00,3697,5313
10673,North Carolina,1966,2019-10-01 00:00:00,4873,10824
10674,South Carolina,1417,2019-10-01 00:00:00,2049,4731
10675,Virginia,1881,2019-10-01 00:00:00,4001,7426
10676,West Virginia,513,2019-10-01 00:00:00,728,1722
10677,Illinois,1603,2019-10-01 00:00:00,5631,9751
10678,Indiana,1495,2019-10-01 00:00:00,2931,7528
10679,Iowa,1255,2019-10-01 00:00:00,950,3097
10680,Kansas,933,2019-10-01 00:00:00,995,2783
10681,Michigan,1705,2019-10-01 00:00:00,5230,9233
10682,Minnesota,1485,2019-10-01 00:00:00,2383,5266
10683,Missouri,1560,2019-10-01 00:00:00,2629,6373
10684,Nebraska,826,2019-10-01 00:00:00,662,1898
10685,North Dakota,402,2019-10-01 00:00:00,197,859
10686,Ohio,1781,2019-10-01 00:00:00,5224,9820
10687,South Dakota,438,2019-10-01 00:00:00,199,808
10688,Wisconsin,1815,2019-10-01 00:00:00,2169,5680
10689,Alabama,1379,2019-10-01 00:00:00,2318,5922
10690,Arkansas,965,2019-10-01 00:00:00,1257,3018
10691,Kentucky,1545,2019-10-01 00:00:00,1601,4451
10692,Louisiana,1015,2019-10-01 00:00:00,2226,4182
10693,Mississippi,1088,2019-10-01 00:00:00,1086,3368
10694,Oklahoma,1195,2019-10-01 00:00:00,1739,3929
10695,Tennessee,1599,2019-10-01 00:00:00,3311,6803
10696,Texas,5067,2019-10-01 00:00:00,14209,24702
10697,Alaska,105,2019-10-01 00:00:00,194,478
10698,Arizona,1210,2019-10-01 00:00:00,3148,5607
10699,California,3785,2019-10-01 00:00:00,22099,32068
10700,Colorado,1044,2019-10-01 00:00:00,2662,4640
10701,Hawaii,97,2019-10-01 00:00:00,598,1168
10702,Idaho,583,2019-10-01 00:00:00,512,1584
10703,Montana,521,2019-10-01 00:00:00,195,1017
10704,Nevada,381,2019-10-01 00:00:00,1329,2487
10705,New Mexico,973,2019-10-01 00:00:00,733,2497
10706,Oregon,904,2019-10-01 00:00:00,1520,3217
10707,Utah,552,2019-10-01 00:00:00,1513,2818
10708,Washington,965,2019-10-01 00:00:00,3046,5143
10709,Wyoming,438,2019-10-01 00:00:00,170,938
10710,Connecticut,129,2019-11-01 00:00:00,1942,2644
10711,Maine,453,2019-11-01 00:00:00,246,1170
10712,Massachusetts,136,2019-11-01 00:00:00,4257,5525
10713,New Hampshire,355,2019-11-01 00:00:00,393,1049
10714,New Jersey,231,2019-11-01 00:00:00,5137,6980
10715,New York,1017,2019-11-01 00:00:00,5271,9109
10716,Pennsylvania,1927,2019-11-01 00:00:00,4331,8337
10717,Rhode Island,62,2019-11-01 00:00:00,443,595
10718,Vermont,227,2019-11-01 00:00:00,120,554
10719,Delaware,83,2019-11-01 00:00:00,439,768
10720,District of Columbia,0,2019-11-01 00:00:00,202,284
10721,Florida,2147,2019-11-01 00:00:00,9954,18170
10722,Georgia,1764,2019-11-01 00:00:00,4995,10087
10723,Maryland,539,2019-11-01 00:00:00,3379,4928
10724,North Carolina,1771,2019-11-01 00:00:00,4563,9778
10725,South Carolina,1371,2019-11-01 00:00:00,1878,4470
10726,Virginia,1823,2019-11-01 00:00:00,3722,6978
10727,West Virginia,563,2019-11-01 00:00:00,811,1878
10728,Illinois,1196,2019-11-01 00:00:00,4617,7942
10729,Indiana,1266,2019-11-01 00:00:00,2579,6381
10730,Iowa,1082,2019-11-01 00:00:00,787,2533
10731,Kansas,825,2019-11-01 00:00:00,1007,2599
10732,Michigan,1469,2019-11-01 00:00:00,4344,7580
10733,Minnesota,1346,2019-11-01 00:00:00,2163,5036
10734,Missouri,1532,2019-11-01 00:00:00,2504,5959
10735,Nebraska,687,2019-11-01 00:00:00,590,1638
10736,North Dakota,323,2019-11-01 00:00:00,173,696
10737,Ohio,1605,2019-11-01 00:00:00,4973,9546
10738,South Dakota,363,2019-11-01 00:00:00,172,687
10739,Wisconsin,1585,2019-11-01 00:00:00,1955,5013
10740,Alabama,1243,2019-11-01 00:00:00,2120,5530
10741,Arkansas,873,2019-11-01 00:00:00,1085,2728
10742,Kentucky,1416,2019-11-01 00:00:00,1450,4082
10743,Louisiana,1011,2019-11-01 00:00:00,1900,3798
10744,Mississippi,1120,2019-11-01 00:00:00,982,3284
10745,Oklahoma,1142,2019-11-01 00:00:00,1603,3691
10746,Tennessee,1325,2019-11-01 00:00:00,3343,6416
10747,Texas,4717,2019-11-01 00:00:00,13101,22721
10748,Alaska,80,2019-11-01 00:00:00,152,381
10749,Arizona,981,2019-11-01 00:00:00,2918,5023
10750,California,3458,2019-11-01 00:00:00,22113,31617
10751,Colorado,907,2019-11-01 00:00:00,2157,3811
10752,Hawaii,58,2019-11-01 00:00:00,441,811
10753,Idaho,488,2019-11-01 00:00:00,463,1383
10754,Montana,481,2019-11-01 00:00:00,178,945
10755,Nevada,335,2019-11-01 00:00:00,1226,2288
10756,New Mexico,749,2019-11-01 00:00:00,623,2034
10757,Oregon,772,2019-11-01 00:00:00,1347,2778
10758,Utah,461,2019-11-01 00:00:00,1370,2515
10759,Washington,905,2019-11-01 00:00:00,2803,4811
10760,Wyoming,353,2019-11-01 00:00:00,131,770
10761,Connecticut,121,2019-12-01 00:00:00,1876,2547
10762,Maine,434,2019-12-01 00:00:00,243,1152
10763,Massachusetts,149,2019-12-01 00:00:00,4313,5710
10764,New Hampshire,257,2019-12-01 00:00:00,555,1109
10765,New Jersey,245,2019-12-01 00:00:00,4919,6757
10766,New York,1175,2019-12-01 00:00:00,6106,10241
10767,Pennsylvania,1905,2019-12-01 00:00:00,4539,8420
10768,Rhode Island,52,2019-12-01 00:00:00,464,606
10769,Vermont,231,2019-12-01 00:00:00,121,573
10770,Delaware,81,2019-12-01 00:00:00,460,781
10771,District of Columbia,0,2019-12-01 00:00:00,217,307
10772,Florida,2268,2019-12-01 00:00:00,10444,19023
